collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25023,1,75701,False,Application NO. HEV-RJ-64 || UPI- 815907574477,False,3583,2026-05-17T19:38:25.845931+00:00
25024,1,75702,False,"Application NO. HEV-RJ-64 || UPI- 889368906875, 478005477615",False,3583,2026-05-17T19:38:25.845974+00:00
25025,1,75703,False,Application NO. HEV-RJ-64 || UPI- 358292399359,False,3583,2026-05-17T19:38:25.846016+00:00
25026,1,75717,False,Application NO. HEV-RJ-67 || Cash received by Rahul Sharma,False,3583,2026-05-17T19:38:25.846399+00:00
25027,1,75718,False,"Application NO. HEV-RJ-67 || 5050 Cash received by Bharat 
45 By UPI 169521788380",False,3583,2026-05-17T19:38:25.846443+00:00
25028,1,75719,False,Application NO. HEV-RJ-67 || Cash received by Rizwan,False,3583,2026-05-17T19:38:25.846486+00:00
25029,1,75727,False,Application NO. HEV-RJ-81 || Cash received by Manohar,False,3583,2026-05-17T19:38:25.846767+00:00
25030,1,75745,False,Application NO. HEV-RJ-87 || Cash received by Manohar,False,3583,2026-05-17T19:38:25.847213+00:00
25031,1,75781,False,"Application NO. HEV-RJ-94 || Cash received by Manohar
Balance 2250 received on 18/08/2025",False,3583,2026-05-17T19:38:25.848050+00:00
25032,1,75782,False,Application NO. HEV-RJ-94 || Cash received by Rammurti,False,3583,2026-05-17T19:38:25.848100+00:00
25033,1,75783,False,"Application NO. HEV-RJ-94 || 3500 Cash received by Deepak Sharma on  17/10/2025 
Balance 750 received  on 22/10/2025",False,3583,2026-05-17T19:38:25.848143+00:00
25034,1,75784,False,Application NO. HEV-RJ-94 || Cash received by Bharat Singh,False,3583,2026-05-17T19:38:25.848185+00:00
25035,1,75799,False,Application NO. HEV-RJ-98 || Cash received by Manohar,False,3583,2026-05-17T19:38:25.848674+00:00
25036,1,75829,False,"Application NO. HEV-RJ-137 || 3500 cash received by Manohar on 16/09/2025
Balance 900 received on 17/09/2025 by UPI- 461611688552",False,3583,2026-05-17T19:38:25.849437+00:00
25037,1,75830,False,"Application NO. HEV-RJ-137 || 2000 by UPI- 529149064415 on 18/10/2025 
Balance 2200 received on 21/10/2025 by UPI- 692651819658",False,3583,2026-05-17T19:38:25.849481+00:00
25038,1,75831,False,"Application NO. HEV-RJ-137 || UPI- 356584221141, 785629569503, 409998925054",False,3583,2026-05-17T19:38:25.849524+00:00
25039,1,75847,False,Application NO. HEV-RJ-170 || Cash received by Ashok Kumar,False,3583,2026-05-17T19:38:25.849916+00:00
25040,1,75859,False,Application NO. HEV-RJ-172 || Cash received by Rahul Sharma,False,3583,2026-05-17T19:38:25.850349+00:00
25041,1,75860,False,"Application NO. HEV-RJ-172 || 200 cash received by Bharat Singh
5100 by UPI- 009304316489",False,3583,2026-05-17T19:38:25.850392+00:00
25042,1,75861,False,Application NO. HEV-RJ-172 || Cash received by Gaurav Sharma,False,3583,2026-05-17T19:38:25.850432+00:00
25043,1,75871,False,Application NO. HEV-RJ-197 || Cash received by Rizwan,False,3583,2026-05-17T19:38:25.851054+00:00
25044,1,75872,False,Application NO. HEV-RJ-197 || Cash received by Deepak Sharma,False,3583,2026-05-17T19:38:25.851113+00:00
25045,1,75889,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T19:38:25.851609+00:00
25046,1,75890,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T19:38:25.851652+00:00
25047,1,75937,False,Application NO. HEV-000064 || UPI-542546363882,False,1072,2026-05-17T19:38:25.853164+00:00
25048,1,75938,False,Application NO. HEV-000064 || UPI-545455934356,False,1072,2026-05-17T19:38:25.853204+00:00
25049,1,75941,False,Application NO. HEV-000064 || UPI- 518111230708,False,1072,2026-05-17T19:38:25.853279+00:00
25050,1,75957,False,Application NO. HEV-000140 || Ajay,False,1072,2026-05-17T19:38:25.853698+00:00
25051,1,75958,False,Application NO. HEV-000140 || Shivam,False,1072,2026-05-17T19:38:25.853737+00:00
25052,1,75959,False,"Application NO. HEV-000140 || Paid on 12-Jul-25 
UPI: 555937729557
UPI: 555919031097",False,1072,2026-05-17T19:38:25.853772+00:00
25053,1,75975,False,Application NO. HEV-000165 || UPI- 515197291750,False,1072,2026-05-17T19:38:25.854274+00:00
25054,1,75976,False,Application NO. HEV-000165 || UPI- 518677907778,False,1072,2026-05-17T19:38:25.854318+00:00
25055,1,75977,False,Application NO. HEV-000165 || UPI 521412884090,False,1072,2026-05-17T19:38:25.854367+00:00
25056,1,75993,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-17T19:38:25.854783+00:00
25057,1,76011,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-17T19:38:25.855235+00:00
25058,1,76013,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-17T19:38:25.855297+00:00
25059,1,76059,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T19:38:25.857087+00:00
25060,1,76060,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T19:38:25.857134+00:00
25061,1,76077,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-17T19:38:25.857849+00:00
