collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25044,1,75872,False,Application NO. HEV-RJ-197 || Cash received by Deepak Sharma,False,3583,2026-05-17T18:20:34.509923+00:00
25045,1,75889,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T18:20:34.510345+00:00
25046,1,75890,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T18:20:34.510380+00:00
25047,1,75937,False,Application NO. HEV-000064 || UPI-542546363882,False,1072,2026-05-17T18:20:34.511732+00:00
25048,1,75938,False,Application NO. HEV-000064 || UPI-545455934356,False,1072,2026-05-17T18:20:34.511769+00:00
25049,1,75941,False,Application NO. HEV-000064 || UPI- 518111230708,False,1072,2026-05-17T18:20:34.511845+00:00
25050,1,75957,False,Application NO. HEV-000140 || Ajay,False,1072,2026-05-17T18:20:34.512266+00:00
25051,1,75958,False,Application NO. HEV-000140 || Shivam,False,1072,2026-05-17T18:20:34.512301+00:00
25052,1,75959,False,"Application NO. HEV-000140 || Paid on 12-Jul-25 
UPI: 555937729557
UPI: 555919031097",False,1072,2026-05-17T18:20:34.512336+00:00
25053,1,75975,False,Application NO. HEV-000165 || UPI- 515197291750,False,1072,2026-05-17T18:20:34.512803+00:00
25054,1,75976,False,Application NO. HEV-000165 || UPI- 518677907778,False,1072,2026-05-17T18:20:34.512841+00:00
25055,1,75977,False,Application NO. HEV-000165 || UPI 521412884090,False,1072,2026-05-17T18:20:34.512884+00:00
25056,1,75993,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-17T18:20:34.513303+00:00
25057,1,76011,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-17T18:20:34.513709+00:00
25058,1,76013,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-17T18:20:34.513762+00:00
25059,1,76059,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T18:20:34.515527+00:00
25060,1,76060,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T18:20:34.515581+00:00
25061,1,76077,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-17T18:20:34.516266+00:00
