collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25033,1,74438,False,"Application NO. HEV-RJ-94 || 3500 Cash received by Deepak Sharma on  17/10/2025 
Balance 750 received  on 22/10/2025",False,3583,2026-05-17T09:55:23.892695+00:00
25034,1,74439,False,Application NO. HEV-RJ-94 || Cash received by Bharat Singh,False,3583,2026-05-17T09:55:23.892736+00:00
25035,1,74454,False,Application NO. HEV-RJ-98 || Cash received by Manohar,False,3583,2026-05-17T09:55:23.893163+00:00
25036,1,74484,False,"Application NO. HEV-RJ-137 || 3500 cash received by Manohar on 16/09/2025
Balance 900 received on 17/09/2025 by UPI- 461611688552",False,3583,2026-05-17T09:55:23.893950+00:00
25037,1,74485,False,"Application NO. HEV-RJ-137 || 2000 by UPI- 529149064415 on 18/10/2025 
Balance 2200 received on 21/10/2025 by UPI- 692651819658",False,3583,2026-05-17T09:55:23.893992+00:00
25038,1,74486,False,"Application NO. HEV-RJ-137 || UPI- 356584221141, 785629569503, 409998925054",False,3583,2026-05-17T09:55:23.894036+00:00
25039,1,74502,False,Application NO. HEV-RJ-170 || Cash received by Ashok Kumar,False,3583,2026-05-17T09:55:23.894454+00:00
25040,1,74514,False,Application NO. HEV-RJ-172 || Cash received by Rahul Sharma,False,3583,2026-05-17T09:55:23.895022+00:00
25041,1,74515,False,"Application NO. HEV-RJ-172 || 200 cash received by Bharat Singh
5100 by UPI- 009304316489",False,3583,2026-05-17T09:55:23.895075+00:00
25042,1,74516,False,Application NO. HEV-RJ-172 || Cash received by Gaurav Sharma,False,3583,2026-05-17T09:55:23.895122+00:00
25043,1,74526,False,Application NO. HEV-RJ-197 || Cash received by Rizwan,False,3583,2026-05-17T09:55:23.895445+00:00
25044,1,74527,False,Application NO. HEV-RJ-197 || Cash received by Deepak Sharma,False,3583,2026-05-17T09:55:23.895490+00:00
25045,1,74544,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T09:55:23.895952+00:00
25046,1,74545,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T09:55:23.895995+00:00
25047,1,74592,False,Application NO. HEV-000064 || UPI-542546363882,False,1072,2026-05-17T09:55:23.897469+00:00
25048,1,74593,False,Application NO. HEV-000064 || UPI-545455934356,False,1072,2026-05-17T09:55:23.897513+00:00
25049,1,74596,False,Application NO. HEV-000064 || UPI- 518111230708,False,1072,2026-05-17T09:55:23.897587+00:00
25050,1,74612,False,Application NO. HEV-000140 || Ajay,False,1072,2026-05-17T09:55:23.898039+00:00
25051,1,74613,False,Application NO. HEV-000140 || Shivam,False,1072,2026-05-17T09:55:23.898077+00:00
25052,1,74614,False,"Application NO. HEV-000140 || Paid on 12-Jul-25 
UPI: 555937729557
UPI: 555919031097",False,1072,2026-05-17T09:55:23.898122+00:00
25053,1,74630,False,Application NO. HEV-000165 || UPI- 515197291750,False,1072,2026-05-17T09:55:23.898684+00:00
25054,1,74631,False,Application NO. HEV-000165 || UPI- 518677907778,False,1072,2026-05-17T09:55:23.898730+00:00
25055,1,74632,False,Application NO. HEV-000165 || UPI 521412884090,False,1072,2026-05-17T09:55:23.898772+00:00
25056,1,74648,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-17T09:55:23.899207+00:00
25057,1,74666,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-17T09:55:23.899657+00:00
25058,1,74668,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-17T09:55:23.899718+00:00
25059,1,74714,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T09:55:23.901552+00:00
25060,1,74715,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T09:55:23.901596+00:00
25061,1,74732,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-17T09:55:23.902334+00:00
