collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25074,1,75977,False,Application NO. HEV-000165 || UPI 521412884090,False,1072,2026-05-18T07:59:53.109733+00:00
25075,1,75993,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-18T07:59:53.110202+00:00
25076,1,75994,False,Application NO. HEV-000209 || Cash received by Parmit with 100 rs. late fee,False,1060,2026-05-18T07:59:53.110252+00:00
25077,1,76011,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-18T07:59:53.110679+00:00
25078,1,76012,False,Application NO. HEV-000224 || Cash received by Parmit with 50 rs. late payment fee,False,1060,2026-05-18T07:59:53.110728+00:00
25079,1,76013,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-18T07:59:53.110767+00:00
25080,1,76023,False,"Application NO. HEV-000269 || Cash received by Rohit 3000 
Balance 1000 with 300 rs. late fee received on 05/08/2025, UPI 521713783766",False,1060,2026-05-18T07:59:53.111123+00:00
25081,1,76041,False,"Application NO. HEV-000288 || UPI 272420800913
1050 balance & 650 late fee received on 21/08/2025 in cash, received by Shivam Bhati",False,1072,2026-05-18T07:59:53.111570+00:00
25082,1,76059,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-18T07:59:53.112675+00:00
25083,1,76060,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-18T07:59:53.112721+00:00
25084,1,76077,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-18T07:59:53.113447+00:00
