collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25041,1,74527,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-17T07:40:40.856460+00:00
25042,1,74544,False,Application NO. HEV-000140 || Ajay,False,1072,2026-05-17T07:40:40.857521+00:00
25043,1,74545,False,Application NO. HEV-000140 || Shivam,False,1072,2026-05-17T07:40:40.857582+00:00
25044,1,74546,False,"Application NO. HEV-000140 || Paid on 12-Jul-25 
UPI: 555937729557
UPI: 555919031097",False,1072,2026-05-17T07:40:40.857639+00:00
25045,1,74562,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-17T07:40:40.858280+00:00
25046,1,74580,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-17T07:40:40.858925+00:00
25047,1,74582,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-17T07:40:40.859270+00:00
25048,1,74628,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T07:40:40.861988+00:00
25049,1,74629,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-17T07:40:40.862050+00:00
25050,1,74646,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-17T07:40:40.863116+00:00
