collection_comment_id,org_id,collection_id,is_called,comment,is_latest,created_by,created_at
25023,1,75700,False,Application NO. HEV-RJ-64 || UPI 362189903431,False,3583,2026-05-18T09:12:56.675624+00:00
25024,1,75701,False,Application NO. HEV-RJ-64 || UPI- 815907574477,False,3583,2026-05-18T09:12:56.675667+00:00
25025,1,75702,False,"Application NO. HEV-RJ-64 || UPI- 889368906875, 478005477615",False,3583,2026-05-18T09:12:56.675708+00:00
25026,1,75703,False,Application NO. HEV-RJ-64 || UPI- 358292399359,False,3583,2026-05-18T09:12:56.675745+00:00
25027,1,75715,False,"Application NO. HEV-RJ-67 || Cash received by Manohar 5100
5 rs. excess received, will be adjusted in next month's EMI",False,3583,2026-05-18T09:12:56.676116+00:00
25028,1,75716,False,"Application NO. HEV-RJ-67 || 1700 cash received by Prakash 
3500 UPI- 602540075449 

100 Delayed fee to be collected from customer",False,3583,2026-05-18T09:12:56.676160+00:00
25029,1,75717,False,Application NO. HEV-RJ-67 || Cash received by Rahul Sharma,False,3583,2026-05-18T09:12:56.676201+00:00
25030,1,75718,False,"Application NO. HEV-RJ-67 || 5050 Cash received by Bharat 
45 By UPI 169521788380",False,3583,2026-05-18T09:12:56.676241+00:00
25031,1,75719,False,Application NO. HEV-RJ-67 || Cash received by Rizwan,False,3583,2026-05-18T09:12:56.676283+00:00
25032,1,75727,False,Application NO. HEV-RJ-81 || Cash received by Manohar,False,3583,2026-05-18T09:12:56.676577+00:00
25033,1,75728,False,"Application NO. HEV-RJ-81 || 4490 with 250 delayed fees 
UPI- 929942038844",False,3583,2026-05-18T09:12:56.676620+00:00
25034,1,75745,False,Application NO. HEV-RJ-87 || Cash received by Manohar,False,3583,2026-05-18T09:12:56.677073+00:00
25035,1,75746,False,Application NO. HEV-RJ-87 || 4396 cash received by Manohar with 150 delayed fees,False,3583,2026-05-18T09:12:56.677117+00:00
25036,1,75747,False,Application NO. HEV-RJ-87 || Cash received by Ashok Kumar Sharma,False,3583,2026-05-18T09:12:56.677160+00:00
25037,1,75748,False,Application NO. HEV-RJ-87 || 5345 cash received by Bharat Singh with 1100  delayed fees,False,3583,2026-05-18T09:12:56.677207+00:00
25038,1,75763,False,Application NO. HEV-RJ-90 || Cash received by Manohar with 200 delayed fee,False,3583,2026-05-18T09:12:56.677714+00:00
25039,1,75764,False,"Application NO. HEV-RJ-90 || 4200 cash  received by Rammurti 
200 UPI- 999184165665",False,3583,2026-05-18T09:12:56.677769+00:00
25040,1,75781,False,"Application NO. HEV-RJ-94 || Cash received by Manohar
Balance 2250 received on 18/08/2025",False,3583,2026-05-18T09:12:56.678254+00:00
25041,1,75782,False,Application NO. HEV-RJ-94 || Cash received by Rammurti,False,3583,2026-05-18T09:12:56.678296+00:00
25042,1,75783,False,"Application NO. HEV-RJ-94 || 3500 Cash received by Deepak Sharma on  17/10/2025 
Balance 750 received  on 22/10/2025",False,3583,2026-05-18T09:12:56.678336+00:00
25043,1,75784,False,Application NO. HEV-RJ-94 || Cash received by Bharat Singh,False,3583,2026-05-18T09:12:56.678381+00:00
25044,1,75785,False,Application NO. HEV-RJ-94 || 4350 cash received by Bharat Singh with 100 delayed fees,False,3583,2026-05-18T09:12:56.678428+00:00
25045,1,75799,False,Application NO. HEV-RJ-98 || Cash received by Manohar,False,3583,2026-05-18T09:12:56.678830+00:00
25046,1,75817,False,Application NO. HEV-RJ-112 || Cash received by Manohar,False,3583,2026-05-18T09:12:56.679312+00:00
25047,1,75818,False,Application NO. HEV-RJ-112 || Cash received by Suresh with 300 delayed fees,False,3583,2026-05-18T09:12:56.679362+00:00
25048,1,75829,False,"Application NO. HEV-RJ-137 || 3500 cash received by Manohar on 16/09/2025
Balance 900 received on 17/09/2025 by UPI- 461611688552",False,3583,2026-05-18T09:12:56.679711+00:00
25049,1,75830,False,"Application NO. HEV-RJ-137 || 2000 by UPI- 529149064415 on 18/10/2025 
Balance 2200 received on 21/10/2025 by UPI- 692651819658",False,3583,2026-05-18T09:12:56.679758+00:00
25050,1,75831,False,"Application NO. HEV-RJ-137 || UPI- 356584221141, 785629569503, 409998925054",False,3583,2026-05-18T09:12:56.679803+00:00
25051,1,75847,False,Application NO. HEV-RJ-170 || Cash received by Ashok Kumar,False,3583,2026-05-18T09:12:56.680486+00:00
25052,1,75848,False,Application NO. HEV-RJ-170 || 5500 cash received by Bharat Singh with 200 delayed fees,False,3583,2026-05-18T09:12:56.680537+00:00
25053,1,75849,False,Application NO. HEV-RJ-170 || Cash received by Ashok Sharma,False,3583,2026-05-18T09:12:56.680585+00:00
25054,1,75859,False,Application NO. HEV-RJ-172 || Cash received by Rahul Sharma,False,3583,2026-05-18T09:12:56.680901+00:00
25055,1,75860,False,"Application NO. HEV-RJ-172 || 200 cash received by Bharat Singh
5100 by UPI- 009304316489",False,3583,2026-05-18T09:12:56.680948+00:00
25056,1,75861,False,Application NO. HEV-RJ-172 || Cash received by Gaurav Sharma,False,3583,2026-05-18T09:12:56.680992+00:00
25057,1,75871,False,Application NO. HEV-RJ-197 || Cash received by Rizwan,False,3583,2026-05-18T09:12:56.681317+00:00
25058,1,75872,False,Application NO. HEV-RJ-197 || Cash received by Deepak Sharma,False,3583,2026-05-18T09:12:56.681363+00:00
25059,1,75889,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-18T09:12:56.681803+00:00
25060,1,75890,False,Application NO. HEV-RJ-222 || Cash received by Ravinder Singh,False,3583,2026-05-18T09:12:56.681848+00:00
25061,1,75937,False,Application NO. HEV-000064 || UPI-542546363882,False,1072,2026-05-18T09:12:56.683336+00:00
25062,1,75938,False,Application NO. HEV-000064 || UPI-545455934356,False,1072,2026-05-18T09:12:56.683385+00:00
25063,1,75939,False,Application NO. HEV-000064 || UPI- 106771795649 EMI collected with 500 rs fine for Late payment,False,1072,2026-05-18T09:12:56.683433+00:00
25064,1,75940,False,Application NO. HEV-000064 || UPI- 106771795649 EMI collected with 500 rs fine for Late payment,False,1072,2026-05-18T09:12:56.683480+00:00
25065,1,75941,False,Application NO. HEV-000064 || UPI- 518111230708,False,1072,2026-05-18T09:12:56.683525+00:00
25066,1,75942,False,"Application NO. HEV-000064 || UPI 573790102125, 573926502125, 574004602125",False,1072,2026-05-18T09:12:56.683572+00:00
25067,1,75943,False,Application NO. HEV-000064 || UPI 524594406183   100 rupees extra have been received for the next EMI.,False,1072,2026-05-18T09:12:56.683619+00:00
25068,1,75957,False,Application NO. HEV-000140 || Ajay,False,1072,2026-05-18T09:12:56.684049+00:00
25069,1,75958,False,Application NO. HEV-000140 || Shivam,False,1072,2026-05-18T09:12:56.684096+00:00
25070,1,75959,False,"Application NO. HEV-000140 || Paid on 12-Jul-25 
UPI: 555937729557
UPI: 555919031097",False,1072,2026-05-18T09:12:56.684141+00:00
25071,1,75960,False,"Application NO. HEV-000140 || Cash received by Sandeep on 12/08/2025 & given to Shivam on 13/08/2025
Late fee 300 received on 18/08/2025 by Sandeep
300 given by Sandeep to Shivam on 28/08/2025",False,1072,2026-05-18T09:12:56.684187+00:00
25072,1,75975,False,Application NO. HEV-000165 || UPI- 515197291750,False,1072,2026-05-18T09:12:56.684601+00:00
25073,1,75976,False,Application NO. HEV-000165 || UPI- 518677907778,False,1072,2026-05-18T09:12:56.684646+00:00
25074,1,75977,False,Application NO. HEV-000165 || UPI 521412884090,False,1072,2026-05-18T09:12:56.684691+00:00
25075,1,75993,False,Application NO. HEV-000209 || Cash collected by Parmit,False,1060,2026-05-18T09:12:56.685151+00:00
25076,1,75994,False,Application NO. HEV-000209 || Cash received by Parmit with 100 rs. late fee,False,1060,2026-05-18T09:12:56.685197+00:00
25077,1,76011,False,Application NO. HEV-000224 || Cash collected by Parmit,False,1060,2026-05-18T09:12:56.685620+00:00
25078,1,76012,False,Application NO. HEV-000224 || Cash received by Parmit with 50 rs. late payment fee,False,1060,2026-05-18T09:12:56.685664+00:00
25079,1,76013,False,Application NO. HEV-000224 || cash received By Khushi gill,False,1060,2026-05-18T09:12:56.685704+00:00
25080,1,76023,False,"Application NO. HEV-000269 || Cash received by Rohit 3000 
Balance 1000 with 300 rs. late fee received on 05/08/2025, UPI 521713783766",False,1060,2026-05-18T09:12:56.686059+00:00
25081,1,76041,False,"Application NO. HEV-000288 || UPI 272420800913
1050 balance & 650 late fee received on 21/08/2025 in cash, received by Shivam Bhati",False,1072,2026-05-18T09:12:56.686518+00:00
25082,1,76059,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-18T09:12:56.687644+00:00
25083,1,76060,False,Application NO. HEV-000561 || Cash Received By Ankit,False,1060,2026-05-18T09:12:56.687693+00:00
25084,1,76077,False,Application NO. HEV-000654 || Cash Received by Khushi gill,False,1060,2026-05-18T09:12:56.688423+00:00
